,longitude,latitude,total_rooms,house_value
829,-122.08,37.61,2261,203900
830,-121.99,37.61,3666,217000
831,-122.02,37.6,1633,159600
832,-122.02,37.6,2155,159800
833,-122.02,37.6,1295,154300
834,-122.02,37.6,1295,149600
835,-122.03,37.61,1518,188600
836,-122.04,37.6,3314,238500
837,-122.06,37.6,3009,235300
838,-122.08,37.61,2605,261400
839,-122.06,37.6,5159,234400
840,-122.06,37.6,1726,231700
841,-122.08,37.59,1816,156300
842,-122.07,37.59,2578,222000
843,-122.08,37.58,2576,254400
844,-122.07,37.58,1644,244300
845,-122.07,37.58,1606,247000
846,-122.08,37.58,3349,236500
847,-122.07,37.59,3475,151400
848,-122.07,37.58,1893,213700
849,-122.04,37.59,1727,243600
850,-122.05,37.59,6243,212500
851,-122.03,37.6,2077,214700
852,-122.02,37.59,1165,213200
853,-122.03,37.59,4371,256000
854,-122.01,37.59,838,237500
855,-122.02,37.58,3052,178100
856,-122.01,37.58,4313,231800
857,-122.09,37.6,385,147900
858,-122.08,37.6,3046,191700
859,-121.97,37.57,4342,247600
860,-121.96,37.58,3575,283500
861,-121.98,37.58,4126,216900
862,-121.99,37.58,2878,282500
863,-122.0,37.58,4405,295600
864,-122.01,37.57,16199,281800
865,-122.04,37.58,14917,269800
866,-122.04,37.57,5719,231200
867,-122.07,37.57,8647,318300
868,-122.06,37.58,8112,253400
869,-122.05,37.57,10648,278200
870,-121.93,37.49,1150,300000
871,-122.07,37.52,14014,273500
872,-122.02,37.56,4332,223400
873,-122.02,37.56,1716,214500
874,-122.03,37.56,4981,220200
875,-122.03,37.56,8444,240300
876,-122.01,37.56,3028,158000
877,-122.01,37.55,2068,224200
878,-122.02,37.55,1325,177200
879,-122.01,37.56,2563,216100
880,-121.99,37.56,5505,269700
881,-121.99,37.56,6462,231200
882,-121.96,37.55,3746,162500
883,-121.97,37.56,8918,254000
884,-121.97,37.54,1949,196200
885,-121.97,37.55,4924,189400
886,-121.98,37.54,5133,220800
887,-121.99,37.55,6647,213800
888,-121.94,37.56,5674,442900
889,-121.95,37.55,10687,333400
890,-121.93,37.54,1354,352400
891,-121.94,37.54,3715,305300
892,-121.94,37.53,2095,259600
893,-121.95,37.54,3517,248900
894,-121.94,37.54,2537,356000
895,-121.96,37.54,5106,236000
896,-121.96,37.53,2215,218800
897,-121.96,37.53,2949,228000
898,-121.96,37.53,2375,235900
899,-121.97,37.54,2312,203200
900,-121.97,37.53,2277,197000
901,-121.97,37.53,2506,236400
902,-121.98,37.53,2829,223200
903,-121.98,37.53,3179,222700
904,-121.99,37.54,2332,225000
905,-121.99,37.54,3584,240100
906,-121.99,37.54,3046,227900
907,-121.99,37.55,2414,268600
908,-122.0,37.54,4133,275100
909,-122.01,37.55,2791,256300
910,-122.0,37.55,6103,332400
911,-122.01,37.54,2572,287600
912,-122.0,37.54,1910,298900
913,-122.01,37.53,1890,287600
914,-121.99,37.53,5405,222200
915,-121.97,37.52,3761,232600
916,-121.97,37.51,3333,258300
917,-121.97,37.52,4925,230900
918,-121.95,37.52,3994,196900
919,-121.96,37.51,5811,223500
920,-121.96,37.52,4211,223900
921,-121.93,37.53,5532,243500
922,-121.92,37.53,28258,451100
923,-121.89,37.49,4909,500001
924,-121.92,37.49,7441,193100
925,-121.92,37.48,4314,264400
926,-121.92,37.47,2016,246900
927,-121.91,37.47,5377,337300
928,-122.03,37.55,9167,284800
929,-122.03,37.55,3087,217300
930,-122.04,37.55,3170,291700
931,-122.04,37.54,2145,223800
932,-122.05,37.54,4209,223100
933,-122.05,37.55,4247,211300
934,-122.04,37.53,4458,218500
935,-122.04,37.5,407,156300
936,-122.06,37.54,6483,248200
937,-122.03,37.54,1867,186000
938,-122.03,37.54,2918,178200
939,-122.04,37.53,2316,190400
940,-122.02,37.54,1240,210300
941,-122.03,37.54,4458,208000
942,-122.03,37.53,1746,183300
943,-122.01,37.53,4572,245700
944,-122.02,37.53,4280,242200
945,-122.0,37.51,6352,181700
946,-121.92,37.72,7477,299400
947,-121.92,37.72,4638,219500
948,-121.91,37.71,4377,231800
949,-121.93,37.72,3816,221300
950,-121.93,37.72,2806,213800
951,-121.93,37.71,4822,206000
952,-121.94,37.71,6473,271100
953,-121.96,37.71,8072,336500
954,-121.92,37.64,1280,315600
955,-121.93,37.66,3166,500001
956,-121.92,37.69,3742,285400
957,-121.9,37.66,7397,323000
958,-121.92,37.68,1655,291900
959,-121.93,37.7,2456,225600
960,-121.91,37.69,2179,259600
961,-121.91,37.68,1804,262900
962,-121.91,37.68,3631,257300
963,-121.91,37.69,2876,259200
964,-121.89,37.68,7490,339700
965,-121.88,37.68,2234,337200
966,-121.89,37.68,1898,334100
967,-121.88,37.67,4070,311500
968,-121.88,37.67,2244,296900
969,-121.89,37.67,2948,247900
970,-121.89,37.67,2034,300400
971,-121.9,37.67,2130,332400
972,-121.9,37.67,9540,389800
973,-121.88,37.66,2702,233000
974,-121.87,37.66,522,238500
975,-121.87,37.66,775,233300
976,-121.89,37.66,1565,231300
977,-121.88,37.64,1309,475800
978,-121.87,37.57,5519,393200
979,-121.87,37.67,4337,247200
980,-121.87,37.67,1812,229400
981,-121.85,37.68,4719,282500
982,-121.85,37.66,4236,300600
983,-121.86,37.66,3634,293200
984,-121.87,37.66,1569,278500
985,-121.84,37.66,13182,352900
986,-121.85,37.72,228,400000
987,-121.82,37.73,127,375000
988,-121.86,37.7,9621,313700
989,-121.89,37.69,6159,139300
990,-121.77,37.65,4290,327500
991,-121.62,37.61,1786,430600
992,-121.61,37.77,404,125000
993,-121.72,37.7,1671,450000
994,-121.73,37.71,5608,200200
995,-121.75,37.71,12070,192400
996,-121.77,37.74,494,418800
997,-121.8,37.7,5533,216800
998,-121.8,37.69,3956,215500
999,-121.82,37.69,1906,227700
1000,-121.76,37.69,3433,184400
1001,-121.77,37.68,1687,158400
1002,-121.78,37.69,2358,174600
1003,-121.78,37.69,2853,168400
1004,-121.79,37.69,6296,188400
1005,-121.76,37.7,3980,256700
1006,-121.75,37.69,2647,183800
1007,-121.75,37.68,1755,183400
1008,-121.76,37.68,1864,177500
1009,-121.76,37.68,1078,186900
1010,-121.73,37.68,20354,238900
1011,-121.78,37.68,3112,172500
1012,-121.77,37.68,495,179200
1013,-121.76,37.68,2157,204400
1014,-121.77,37.68,1501,209400
1015,-121.77,37.67,8068,264200
1016,-121.76,37.67,3023,350000
1017,-121.78,37.67,2211,199800
1018,-121.79,37.67,2163,211000
1019,-121.78,37.67,1773,201100
1020,-121.78,37.66,1947,193000
1021,-121.79,37.66,14701,245000
1022,-119.78,38.69,1364,117600
1023,-119.93,38.72,2061,97900
1024,-120.0,38.52,3045,140600
1025,-120.56,38.48,3545,120900
1026,-120.59,38.45,2944,119000
1027,-120.55,38.46,1443,129200
1028,-120.55,38.45,2277,99100
1029,-120.55,38.43,1564,108900
1030,-120.25,38.55,4403,111700
1031,-120.79,38.54,1133,68900
1032,-120.8,38.51,1001,96400
1033,-120.65,38.5,1783,116700
1034,-120.76,38.47,1521,123800
1035,-120.88,38.45,1374,97900
1036,-120.79,38.43,1391,129800
1037,-120.69,38.44,1473,121300
1038,-120.93,38.5,1248,107200
1039,-120.97,38.42,1748,121900
1040,-120.87,38.37,3998,113400
1041,-120.98,38.34,3471,99100
1042,-120.88,38.32,2791,103000
1043,-120.93,38.26,2084,114200
1044,-120.72,38.42,5654,144100
1045,-120.77,38.38,4221,128600
1046,-120.72,38.38,1787,157200
1047,-120.66,38.4,2144,118500
1048,-120.65,38.42,1538,116700
1049,-120.62,38.39,3750,134800
1050,-120.69,38.36,3267,109900
1051,-120.71,38.34,1257,144300
1052,-120.8,38.31,1341,123600
1053,-121.83,39.76,9831,112600
1054,-121.82,39.76,6010,107300
1055,-121.86,39.78,7653,117800
1056,-121.85,39.77,5273,89900
1057,-121.84,39.76,2351,102300
1058,-121.86,39.76,7254,87300
1059,-121.89,39.76,10265,142600
1060,-121.88,39.74,14631,153100
1061,-121.87,39.75,1707,126600
1062,-121.86,39.75,1651,118300
1063,-121.87,39.74,1737,147000
1064,-121.85,39.75,568,78100
1065,-121.85,39.74,1139,85800
1066,-121.85,39.74,2901,84500
1067,-121.85,39.73,444,137500
1068,-121.85,39.73,3425,88900
1069,-121.86,39.74,3494,120200
1070,-121.84,39.75,4362,74500
1071,-121.84,39.74,2976,85100
1072,-121.83,39.74,3263,130300
1073,-121.8,39.75,2551,125200
1074,-121.82,39.75,7744,111400
1075,-121.82,39.75,2236,97000
1076,-121.8,39.75,7212,122600
1077,-121.79,39.73,5690,116300
1078,-121.78,39.71,140,179200
1079,-121.82,39.73,2923,85800
1080,-121.84,39.73,677,94800
1081,-121.84,39.73,502,200000
1082,-121.84,39.73,857,112500
1083,-121.84,39.72,1457,69000
1084,-121.84,39.73,957,55000
1085,-121.83,39.73,1741,77900
1086,-121.85,39.72,7272,98800
1087,-121.83,39.72,1890,78700
1088,-121.81,39.7,5051,81300
1089,-121.82,39.73,2242,60300
1090,-121.82,39.72,2978,66300
1091,-121.81,39.71,1222,116700
1092,-121.87,39.82,5103,159700
1093,-121.89,39.71,2741,139200
1094,-121.97,39.79,1453,89600
1095,-121.84,39.68,549,153100
1096,-121.8,39.64,2202,87500
1097,-121.77,39.66,3759,158600
1098,-121.74,39.59,1535,95100
1099,-121.9,39.59,1465,93800
1100,-121.75,39.88,2867,95300
1101,-121.68,39.82,3996,141300
1102,-121.54,40.06,858,67500
1103,-121.51,39.97,1468,73000
1104,-121.59,39.86,1527,119600
1105,-121.58,39.83,4591,93200
1106,-121.6,39.8,1742,117900
1107,-121.62,39.79,3835,97200
1108,-121.59,39.82,1958,97600
1109,-121.6,39.83,3744,95300
1110,-121.63,39.82,3974,107700
1111,-121.6,39.79,2672,102900
1112,-121.59,39.79,743,88300
1113,-121.59,39.78,2754,86500
1114,-121.59,39.78,945,58000
1115,-121.6,39.77,1503,84000
1116,-121.61,39.77,1612,89500
1117,-121.63,39.78,1677,93400
1118,-121.57,39.8,790,115200
1119,-121.57,39.78,2221,105700
1120,-121.59,39.77,1535,97300
1121,-121.58,39.79,2636,108600
1122,-121.57,39.76,1384,104900
1123,-121.58,39.76,2487,110200
1124,-121.58,39.76,1676,103800
1125,-121.59,39.75,908,80800
1126,-121.6,39.77,2263,87300
1127,-121.6,39.76,2447,85500
1128,-121.61,39.76,2431,85000
1129,-121.62,39.77,1759,93500
1130,-121.65,39.76,1599,96700
1131,-121.63,39.76,2598,109700
1132,-121.62,39.76,2063,85800
1133,-121.62,39.75,1173,92800
1134,-121.63,39.75,1296,70500
1135,-121.64,39.74,1808,121800
1136,-121.71,39.71,2748,102600
1137,-121.66,39.66,3502,101200
1138,-121.56,39.69,2836,168300
1139,-121.57,39.74,1619,126100
1140,-121.59,39.74,1646,83800
1141,-121.6,39.75,2888,92600
1142,-121.6,39.68,1677,111200
1143,-121.5,39.83,1896,87500
1144,-121.41,39.72,1583,87500
1145,-121.39,39.61,2828,94700
1146,-121.24,39.65,632,62500
1147,-121.19,39.55,1483,83300
1148,-121.36,39.52,2490,85700
1149,-121.56,39.52,818,79500
1150,-121.56,39.52,1957,53600
1151,-121.56,39.53,1733,65200
1152,-121.54,39.6,886,84100
1153,-121.46,39.54,5549,142300
1154,-121.49,39.52,848,93800
1155,-121.44,39.5,1652,90800
1156,-121.47,39.49,1554,91800
1157,-121.47,39.51,3720,97500
1158,-121.53,39.53,1806,91200
1159,-121.53,39.52,1030,73800
1160,-121.53,39.52,1028,86400
1161,-121.54,39.51,3585,62100
1162,-121.52,39.51,3085,72200
1163,-121.55,39.51,1551,57600
1164,-121.55,39.51,827,58300
1165,-121.55,39.51,1050,51700
1166,-121.56,39.51,1064,57900
1167,-121.56,39.51,1885,53100
1168,-121.57,39.5,2023,56100
1169,-121.58,39.52,2409,58000
1170,-121.58,39.51,1865,56700
1171,-121.58,39.5,1947,57600
1172,-121.62,39.5,2105,63300
1173,-121.61,39.52,1610,59800
1174,-121.65,39.53,1387,65200
1175,-121.57,39.48,202,42500
1176,-121.55,39.5,3215,45100
1177,-121.54,39.5,1438,39400
1178,-121.53,39.49,1537,50300
1179,-121.54,39.48,2896,53800
1180,-121.54,39.47,1724,53900
1181,-121.55,39.48,461,41800
1182,-121.49,39.49,2505,88900
1183,-121.52,39.5,1462,82600
1184,-121.52,39.49,1217,63600
1185,-121.52,39.48,2628,59400
1186,-121.55,39.45,2278,60600
1187,-121.53,39.44,1340,57100
1188,-121.55,39.44,1434,49000
1189,-121.52,39.43,2119,80400
1190,-121.46,39.4,3659,96200
1191,-121.39,39.39,189,60000
1192,-121.54,39.33,720,61300
1193,-121.59,39.39,2515,73800
1194,-121.67,39.37,2599,86300
1195,-121.65,39.35,1003,86400
1196,-121.67,39.34,1217,84600
1197,-121.65,39.32,812,73500
1198,-121.69,39.36,2220,56200
1199,-121.7,39.37,1852,57000
1200,-121.7,39.36,1210,63900
1201,-121.7,39.36,2330,56000
1202,-121.69,39.36,842,63000
1203,-121.74,39.38,2596,85500
1204,-121.8,39.33,1019,81300
1205,-121.71,39.42,1432,57600
1206,-121.71,39.41,1814,59400
1207,-121.75,39.4,1687,81900
1208,-121.79,39.48,1105,82100
1209,-120.46,38.15,4221,116000
1210,-120.55,38.12,1566,116100
1211,-120.56,38.09,2745,94900
1212,-120.55,38.07,1199,92200
1213,-120.54,38.07,736,79900
1214,-120.67,37.97,7450,133000
1215,-120.46,38.09,3758,122600
1216,-120.79,38.24,1003,90400
1217,-120.9,38.2,3120,93200
1218,-120.88,38.16,2029,125900
1219,-120.91,38.11,3585,133100
1220,-120.76,38.12,7188,130600
1221,-120.65,38.28,3095,104000
1222,-120.72,38.24,2685,101600
1223,-120.67,38.19,2967,92600
1224,-120.57,38.2,4110,122300
1225,-120.43,38.25,763,112500
1226,-120.56,38.39,1326,86600
1227,-120.54,38.41,1435,77400
1228,-120.42,38.42,2912,91900
1229,-120.41,38.33,1463,100900
1230,-120.55,38.31,1411,94700
1231,-120.57,38.35,1504,84800
1232,-120.36,38.21,4300,139900
1233,-120.34,38.23,3757,121400
1234,-120.33,38.26,2962,155800
1235,-120.34,38.25,5497,111500
1236,-120.37,38.23,4401,123500
1237,-120.37,38.25,4495,113700
1238,-120.27,38.29,3486,103800
1239,-120.27,38.31,3297,108300
1240,-120.19,38.42,1568,77500
1241,-121.91,39.03,1096,65800
1242,-122.0,38.99,1548,67500
1243,-122.13,39.0,3832,59200
1244,-121.99,39.15,6440,72000
1245,-122.04,39.22,1446,92800
1246,-122.08,39.25,224,112500
1247,-122.33,39.1,266,75000
1248,-122.2,39.15,1064,108000
1249,-122.09,39.13,4169,65500
1250,-122.05,39.34,1064,61500
1251,-122.17,39.31,2791,62700
1252,-122.51,39.3,1629,68800
1253,-122.01,39.21,1592,69100
1254,-122.01,39.21,1989,75800
1255,-122.01,39.21,1214,75000
1256,-121.96,39.3,701,112500
1257,-121.65,38.03,3144,192400
1258,-121.63,38.03,2549,209400
1259,-121.63,38.04,2019,183800
1260,-121.73,38.0,9217,189100
1261,-121.72,38.0,7957,156500
1262,-121.72,37.98,7105,168800
1263,-121.68,37.98,3388,162800
1264,-121.7,37.98,3079,172900
1265,-121.71,37.99,3861,129700
1266,-121.67,37.99,1046,213500
1267,-121.68,37.93,1014,119400
1268,-121.7,37.94,1710,131100
1269,-121.69,37.95,1850,125400
1270,-121.7,37.96,2396,151400
1271,-121.66,37.93,2055,263100
1272,-121.7,37.91,1962,187100
1273,-121.7,37.93,2005,156700
1274,-121.74,37.95,4980,186300
1275,-121.7,37.93,3258,152500
1276,-121.6,37.91,2479,241400
1277,-121.6,37.9,14684,340900
1278,-121.61,37.86,1428,154400
1279,-121.64,37.85,1999,253900
1280,-121.8,38.01,2273,109400
1281,-121.81,38.01,1942,105100
1282,-121.81,38.01,1124,128500
1283,-121.82,38.02,176,93800
1284,-121.82,38.01,1017,99100
1285,-121.82,38.01,1120,96400
1286,-121.82,38.01,3018,127000
1287,-121.84,38.02,66,87500
1288,-121.78,38.01,2688,133900
1289,-121.79,38.01,4032,146800
1290,-121.79,38.0,3090,124700
1291,-121.8,38.01,3184,110200
1292,-121.8,38.01,3058,130800
1293,-121.78,38.0,2371,174500
1294,-121.77,38.01,2983,168100
1295,-121.81,37.99,2807,170400
1296,-121.81,37.99,2331,150800
1297,-121.82,37.98,3995,165200
1298,-121.82,38.01,1265,93500
1299,-121.82,38.0,2070,113400
1300,-121.81,38.0,2724,97300
1301,-121.82,38.0,3268,131000
1302,-121.85,38.0,3364,133400
1303,-121.85,38.0,2269,100000
1304,-121.83,38.0,6365,103600
1305,-121.83,38.0,1710,145300
1306,-121.83,37.99,1150,152400
1307,-121.83,37.99,1970,145900
1308,-121.83,37.99,2741,142500
1309,-121.83,38.0,2572,75800
1310,-121.84,37.99,4545,126100
1311,-121.84,37.99,2380,142600
1312,-121.83,37.99,2919,164700
1313,-121.79,38.0,1141,108500
1314,-121.79,37.99,4156,178600
1315,-121.79,37.99,3646,164700
1316,-121.8,38.0,2738,122500
1317,-121.8,37.99,3077,179500
1318,-121.77,37.99,5623,205100
1319,-121.88,38.03,2769,158600
1320,-121.9,38.04,1489,90200
1321,-121.86,38.04,242,67500
1322,-121.87,38.02,2264,99400
1323,-121.88,38.03,1225,101400
1324,-121.9,38.03,2982,87700
1325,-121.88,38.02,2112,87000
1326,-121.89,38.02,2707,94600
1327,-121.9,38.02,1560,181800
1328,-121.87,38.02,3644,117800
1329,-121.88,38.0,2605,140300
1330,-121.88,38.01,5329,150000
1331,-121.89,38.01,4114,134400
1332,-121.88,38.0,721,151900
1333,-121.86,38.0,4075,165200
1334,-121.86,38.0,3216,161700
1335,-121.89,37.99,2171,170500
1336,-121.88,37.99,3787,174200
1337,-121.87,38.0,2713,144100
1338,-121.87,37.99,2203,163900
1339,-121.89,38.01,3639,103900
1340,-121.9,38.02,1497,122200
1341,-121.9,38.01,2604,136000
1342,-121.92,38.02,2750,156500
1343,-121.89,38.01,1000,99200
1344,-121.9,38.01,3779,110600
1345,-121.9,38.0,1930,162200
1346,-121.9,38.0,2677,177500
1347,-121.92,38.01,1632,166000
1348,-121.93,38.01,2294,160800
1349,-121.93,38.02,1524,154800
1350,-121.95,38.03,5526,143100
1351,-121.94,38.03,1654,87100
1352,-121.96,38.02,2691,95300
1353,-121.95,38.02,3360,100700
1354,-121.94,38.02,5765,113900
1355,-121.92,38.03,2176,100200
1356,-121.92,38.02,1840,125000
1357,-121.91,38.02,2966,129800
1358,-121.97,38.04,2505,83500
1359,-121.97,38.03,3685,139800
1360,-121.98,38.05,2810,98500
1361,-122.02,38.02,1465,156900
1362,-122.0,38.03,2341,165900
1363,-122.14,38.02,1625,133900
1364,-122.14,38.03,118,225000
1365,-122.13,38.02,2378,166000
1366,-122.13,38.01,2123,144800
1367,-122.14,38.01,1760,178300
1368,-122.13,38.01,1262,139300
1369,-122.13,38.0,2821,150800
1370,-122.16,38.02,1800,196100
1371,-122.11,38.01,1313,116100
1372,-122.11,38.01,1345,129400
1373,-122.12,38.0,6992,166400
1374,-122.12,38.01,1300,126500
1375,-122.12,38.01,1738,135700
1376,-122.12,38.01,2225,172400
1377,-122.09,38.02,1742,113700
1378,-122.1,38.02,4308,159700
1379,-122.07,38.0,978,156300
1380,-122.09,38.0,10191,204200
1381,-122.11,38.0,3424,212600
1382,-122.08,37.99,4657,199900
1383,-122.09,37.99,3073,205400
1384,-122.11,37.99,3913,206700
1385,-122.11,37.99,2864,287700
1386,-122.08,37.97,2643,245200
1387,-122.09,37.97,5303,294100
1388,-122.11,37.98,4371,297300
1389,-122.09,37.98,5381,211000
1390,-122.12,37.99,1660,225400
1391,-122.1,37.97,4326,269600
1392,-122.1,37.96,3796,228200
1393,-122.1,37.96,1374,235500
1394,-122.07,37.99,3310,166900
1395,-122.07,37.98,6915,186100
1396,-122.07,37.97,1705,211800
1397,-122.07,37.96,1692,197100
1398,-122.06,37.96,1784,189600
1399,-122.08,37.96,9135,266000
1400,-122.06,37.95,2213,186400
1401,-122.07,37.95,2199,190000
1402,-122.08,37.95,3173,243000
1403,-122.08,37.95,1043,235600
1404,-122.07,37.96,1217,196200
1405,-122.06,37.96,7136,182000
1406,-122.05,37.95,1408,169400
1407,-122.05,37.94,4162,179300
1408,-122.06,37.94,4005,235700
1409,-122.07,37.94,2639,205100
1410,-122.07,37.94,1260,220800
1411,-122.08,37.93,4043,233200
1412,-122.08,37.94,2185,232100
1413,-122.07,37.94,1454,265700
1414,-122.09,37.95,1339,247900
1415,-122.09,37.94,6895,273200
1416,-122.04,38.0,3077,91100
1417,-122.04,37.99,1504,134500
1418,-122.04,37.99,2765,136200
1419,-122.05,37.97,60,250000
1420,-122.06,37.99,2445,87500
1421,-122.06,37.99,1319,137500
1422,-122.05,38.0,2476,136400
1423,-122.05,38.0,1085,75000
1424,-122.03,37.98,1209,156300
1425,-122.04,37.97,974,140600
1426,-122.03,38.0,3577,178300
1427,-122.03,38.01,3228,175900
1428,-122.04,37.99,2675,139900
1429,-122.03,37.98,2842,138200
1430,-122.02,38.0,2965,178200
1431,-122.03,37.99,3103,169300
1432,-122.02,37.99,2247,161900
1433,-122.03,37.99,1755,166600
1434,-122.03,37.98,1254,148900
1435,-122.01,37.98,1476,165500
1436,-122.01,37.98,2001,194000
1437,-122.0,37.98,1013,226900
1438,-122.0,37.97,2491,202800
1439,-122.01,37.97,3012,211500
1440,-122.02,37.98,1797,165500
1441,-122.02,37.98,1474,161700
1442,-122.0,37.99,4035,192300
1443,-122.0,37.98,2030,193200
1444,-121.99,37.98,2293,184000
1445,-121.99,37.97,2839,217200
1446,-122.0,37.98,1192,182000
1447,-122.0,37.98,404,161300
1448,-122.01,37.98,1256,161000
1449,-122.01,37.99,1900,144900
1450,-121.95,37.96,2739,259500
1451,-121.97,37.97,1691,210500
1452,-121.97,37.97,1330,244100
1453,-121.97,37.96,1433,184800
1454,-121.96,37.96,1838,229200
1455,-121.96,37.95,3418,196100
1456,-121.98,37.96,2987,204100
1457,-121.97,37.97,1977,240200
1458,-121.98,37.97,2714,231100
1459,-121.98,37.97,2738,213200
1460,-121.99,37.97,2823,207200
1461,-121.99,37.97,3320,184100
1462,-122.0,37.96,3364,179000
